,time,yerr,mask,method marginalized,local,polyAM,GP,CoFiAM
38,2459775.911805639,0.0047384243529007206,True,0.0016457591299162688,0.0016457592316174718,0.0016457590282150658,0.0016564044015472401,-0.044131857076124104
39,2459775.913611203,0.004738426233388959,True,-0.0014569518722413743,-0.0014569517628661988,-0.00145695198161655,-0.001444879121498821,-0.05255056095749189
40,2459775.915416776,0.004738428666229624,True,0.004321795030035491,0.004321795148078067,0.0043217949119929155,0.004335495625392927,-0.052493640739229463
41,2459775.917233919,0.004738431229750281,True,-0.004069337009522056,-0.004069336884448771,-0.004069337134595341,-0.004054108253766064,-0.06576310610930891
42,2459775.919027912,0.004738434540252261,True,-0.0002651559981032836,-0.0002651558646080687,-0.0002651561315984985,-0.0002481558317007915,-0.06743915083632246
43,2459775.920845055,0.004738438135790161,True,-0.004795552683821147,-0.004795552542921522,-0.004795552824720772,-0.004776817371038744,-0.07689340645720322
44,2459775.922650629,0.004738442508169658,True,-0.0033108862473511524,-0.0033108860982721255,-0.0033108863964301793,-0.00329023642363091,-0.08066022618874003
45,2459775.924456192,0.004738447623293564,True,-0.00034193745981536683,-0.0003419373023003658,-0.00034193761733036787,-0.0003192520566505097,-0.08302311063071754
46,2459775.926273336,0.0047384530130205535,True,-0.004560844488290139,-0.004560844323431734,-0.004560844653148544,-0.004536195439306723,-0.09194841765280293
47,2459775.928078909,0.0047384595527545335,True,-0.002148889179640845,-0.0021488890064075283,-0.0021488893528741615,-0.002122049726832942,-0.09472756630135426
48,2459775.929872902,0.004738466358312949,True,-0.005250720520396435,-0.0052507203398026725,-0.005250720700990197,-0.0052217771044242856,-0.10241950225919949
49,2459775.931678465,0.004738474574933554,True,-0.002875512924738255,-0.0028755127357456,-0.00287551311373091,-0.002844217220343115,-0.10514362918620401
50,2459775.933484038,0.004738483428150149,True,-0.0031027520521957896,-0.003102751855281194,-0.0031027522491103854,-0.003069105363583513,-0.11016077078626507
51,2459775.935289601,0.004738492606195232,True,-0.007445854258243123,-0.007445854054257239,-0.007445854462229007,-0.0074099323928863425,-0.11877773653579726
52,2459775.937095175,0.004738503274473049,True,-0.00793661003481222,-0.007936609823002816,-0.007936610246621623,-0.007898212619422584,-0.123900331706012
53,2459775.938900748,0.004738515620070691,True,-0.0051737406768662675,-0.005173740456521414,-0.005173740897211121,-0.005132664289769551,-0.12610996060117163
54,2459775.940706311,0.004738527237624982,True,-0.011369431272955088,-0.011369431046087564,-0.011369431499822613,-0.011325984493156027,-0.13612375414759692
55,2459775.942511884,0.004738543014772141,True,-0.004286284416380792,-0.004286284179937261,-0.004286284652824324,-0.004239811718351749,-0.13448964233327698
56,2459775.944317447,0.004738559065381543,True,-0.0021580684093373548,-0.002158068164421878,-0.0021580686542528316,-0.0021087073138802426,-0.13715647966662137
57,2459775.94611144,0.004738573550804274,True,-0.009218887243096607,-0.00921888699205553,-0.009218887494137684,-0.009167057407749146,-0.14767147191818053
58,2459775.947917012,0.004738593322151737,True,-0.0039851593963465826,-0.00398515913602937,-0.003985159656663795,-0.003930138422598817,-0.14758400784470094
