,time,yerr,mask,method marginalized,local,polyAM,GP,CoFiAM
1499,1405.465507991452,0.00010306038363332394,False,0.00011521494694233247,0.0001392207486847763,4.6362394677812446e-05,0.00013408597014352708,9.634392374113787e-05
1500,1405.4859406987816,0.0001029207056474596,False,-3.14589296144252e-05,-6.911624477856648e-06,-0.00010430117709991915,-1.3666976930393204e-05,-4.92508822984572e-05
1501,1405.5063732061026,0.00010280299558053367,False,0.00010983128173225332,0.00013498431184966186,3.3116379616782154e-05,0.00012643075378826474,9.32318096762419e-05
1502,1405.5268058133151,0.00010264916000610244,False,-6.31741719188672e-05,-3.741345621088854e-05,-0.00014362438143133982,-4.786503568998679e-05,-7.848330814774762e-05
1503,1405.547238520412,0.00010249884508349081,False,6.039338218988277e-05,8.680905898406088e-05,-2.3706399328471406e-05,7.432889750424998e-05,4.645786687551556e-05
1504,1405.5676711273843,0.00010230087768670205,False,-0.0001841699840647304,-0.00015711215580715976,-0.00027178032809038744,-0.0001716980043930949,-0.0001966419637363659
1505,1405.5881036343635,0.00010213655147848352,False,-8.272936233549855e-05,-5.500512560585591e-05,-0.00017376469973862108,-7.180336472434323e-05,-9.365535994665386e-05
1506,1405.6085363412276,0.00010193093546152788,False,7.770688688624183e-05,0.00010608492512531598,-1.6674568784846855e-05,8.702678712957379e-05,6.838698664290987e-05
1507,1405.6289689479672,0.00010172830469336976,False,5.251351510915381e-06,3.42032927294067e-05,-9.24088555485092e-05,1.294407972607381e-05,-2.441376704243048e-06
1508,1405.6494014547134,0.00010149619204172286,False,-6.757857297262637e-05,-3.8122640926507856e-05,-0.00016849851644129554,-6.15041705128716e-05,-7.365297543238114e-05
1509,1405.6698341613446,0.00010126973609700755,False,8.518711974880855e-05,0.00011502511820093986,-1.9016703289298498e-05,8.967558719374935e-05,8.069865230386775e-05
1510,1405.6902667678514,0.00010101807531638575,False,-0.00012470052580981772,-9.464237304701584e-05,-0.00023217950264431408,-0.0001217408814361276,-0.00012766017018350784
1511,1405.7106993743655,0.00010078550875703968,False,9.604155763487388e-05,0.0001261681576956164,-1.480539614617804e-05,9.755067549765961e-05,9.453243977208814e-05
1512,1405.7311319807632,0.00010054549526673917,False,0.0001655943209387667,0.00019559852424477775,5.1321457795294734e-05,0.00016575955865971714,0.00016542908321781624
1513,1405.7515645870371,0.00010062766279958213,False,-0.0001423516714025852,-0.00011271323213102313,-0.0002600934451350012,-0.00014341301510345517,-0.00014129032770171523
1514,1405.7719972932027,0.00010073200537718794,False,-6.299764915124184e-05,-3.389955701715852e-05,-0.0001843090113672341,-6.518740892857977e-05,-6.080788937390391e-05
1515,1405.7924297993668,0.00010078753011071824,False,0.00010885736282861824,0.00013722462314169626,-1.6103170551562407e-05,0.000105637778624601,0.00011207694703263549
1516,1405.812862405408,0.00010077504534326474,False,9.68566438830365e-06,3.709124480311132e-05,-0.00011896650367004824,5.548648905895348e-06,1.3822679870711951e-05
1517,1405.8332951114571,0.00010070791268927103,False,5.877616450655765e-06,3.211831678751054e-05,-0.00012654159311842328,9.296546712445064e-07,1.0825578230067023e-05
1518,1405.853727617272,0.00010059863970129895,False,1.5707617711191446e-05,4.0579932615525394e-05,-0.00012053734112882353,1.0043572269191614e-05,2.1371663153191278e-05
1519,1405.8741602230805,0.00010045010404296842,False,-7.22157007183033e-05,-4.889155968246239e-05,-0.00021231624795159387,-7.851441692896532e-05,-6.591698450764127e-05
1520,1405.8945929288966,0.00010025894328796492,False,-8.518564017395702e-05,-6.360732214094611e-05,-0.0002291727657278697,-9.205252195110258e-05,-7.831875839681146e-05
1521,1405.9150254345875,0.00010005222170787687,False,9.823467377878536e-07,2.065006109308598e-05,-0.00014693410652688588,-6.3843805820917865e-06,8.349074057667494e-06
1522,1405.935458040054,9.979730496296254e-05,False,0.00010280560114483972,0.00012034654898540609,-4.908900205335964e-05,9.502849460907292e-05,0.00011058270768060652
1523,1405.9558907456376,9.952361574230151e-05,False,4.9360746031901215e-05,6.454824864499109e-05,-0.00010654492343142863,4.128430392746907e-05,5.743718813633336e-05
1524,1405.9763232509868,9.922956279643944e-05,False,-8.657230256675641e-05,-7.39619192648977e-05,-0.00024654385848499327,-9.483705532864484e-05,-7.830754980486798e-05
1525,1405.9967559563302,9.893770833488478e-05,False,8.239309121471639e-05,9.219422667738897e-05,-8.17476140240192e-05,7.403954779694466e-05,9.074663463248811e-05
1526,1406.01718856168,9.87882043284162e-05,False,0.0001285276214013642,0.00013607873691867667,-3.902896323315641e-05,0.00012097650588405173,0.00013765123999265327
1527,1406.03762116679,9.8764434434544e-05,False,-6.053200969402539e-05,-5.466816349797288e-05,-0.0002307125366738383,-6.63958558900779e-05,-4.9937747570893976e-05
1528,1406.058053771907,9.874182715278565e-05,False,1.4940131947693835e-05,1.9009545753956303e-05,-0.00015785790350664186,1.0870718141431368e-05,2.701005498773057e-05
