time,flux,flux_err,mask
261.1648033209567,-0.00018006563186645508,9.583582141203806e-05,False
261.1852361507481,-0.0001170039176940918,9.583104110788554e-05,False
261.20566888008034,-4.076957702636719e-05,9.582664642948657e-05,False
261.2261018094141,-0.00016069412231445312,9.58438977249898e-05,False
261.24653463828145,-3.5822391510009766e-05,9.583924838807434e-05,False
261.26696736714075,-6.866455078125e-05,9.583716746419668e-05,False
261.2874002955432,-0.00010579824447631836,9.581961785443127e-05,False
261.3078331239376,-0.0002529621124267578,9.582699567545205e-05,False
261.32826595210645,-0.00014537572860717773,9.582116763340309e-05,False
261.3486986798089,-0.0003285408020019531,9.583367500454187e-05,False
261.3691316075128,-5.513429641723633e-05,9.583430801285431e-05,False
261.3895644349759,-0.00023597478866577148,9.581168706063181e-05,False
261.430430088978,-0.00010073184967041016,9.582164784660563e-05,False
261.4508629157499,-0.00020205974578857422,9.582156053511426e-05,False
261.4917285683623,-0.00017547607421875,9.58344608079642e-05,False
261.5121613944284,-0.00011771917343139648,9.583341307006776e-05,False
261.5325941202682,-0.0001602768898010254,9.582668280927464e-05,False
261.57345987124427,-0.00018346309661865234,9.582126222085208e-05,False
261.5938926963863,-0.000276029109954834,9.583205246599391e-05,False
261.6143254212948,-0.00027126073837280273,9.582893835613504e-05,False
261.63475834596466,-0.00025975704193115234,9.581940685166046e-05,False
261.6551911701754,-0.00015687942504882812,9.583230712451041e-05,False
261.6756238946182,-0.00028121471405029297,9.583569772075862e-05,False
261.6960567185888,-0.0003902316093444824,9.58228629315272e-05,False
261.71648964233464,-0.00027441978454589844,9.583427890902385e-05,False
261.7369223658461,-0.00040531158447265625,9.583747305441648e-05,False
261.75735518911824,-0.0004938840866088867,9.581418271409348e-05,False
261.7777881121656,-0.0004464387893676758,9.583480277797207e-05,False
261.8186536575522,-0.0003350973129272461,9.58497475949116e-05,False
261.8390864799003,-0.00021213293075561523,9.585356019670144e-05,False
261.8595193022484,-0.00031763315200805664,9.58453310886398e-05,False
261.8799521241235,-0.0006965994834899902,9.582384518580511e-05,False
261.9003849457731,-0.0006312131881713867,9.58348173298873e-05,False
261.92081786718336,-0.0003463625907897949,9.584321378497407e-05,False
261.94125058859936,-0.0004443526268005371,9.584949293639511e-05,False
261.96168340955046,-0.00033849477767944336,9.584910731064156e-05,False
261.98211633049505,-0.0003459453582763672,9.583673090673983e-05,False
262.02298187123233,-0.00040775537490844727,9.583853534422815e-05,False
262.0434145914842,-0.0005407929420471191,9.5851588412188e-05,False
262.0638475112646,-0.0004368424415588379,9.584397048456594e-05,False
262.08428033105156,-0.0003281831741333008,9.585458610672504e-05,False
262.1047131506057,-0.00048166513442993164,9.58486198214814e-05,False
262.12514596968686,-0.0004169344902038574,9.585644147591665e-05,False
262.1455787887753,-0.0004609823226928711,9.585730003891513e-05,False
262.16601160739083,-0.00027000904083251953,9.586238593328744e-05,False
262.18644432601286,-0.0004380941390991211,9.584988583810627e-05,False
262.2068772444036,-0.0004910826683044434,9.582492930348963e-05,False
262.2273100625607,-0.000359952449798584,9.585971565684304e-05,False
262.247742780477,-0.0003330111503601074,9.5840819994919e-05,False
262.2681756979364,-0.00024402141571044922,9.584663348505273e-05,False
262.28860841539426,-0.0004483461380004883,9.58428208832629e-05,False
262.3090412326128,-0.00034236907958984375,9.58642121986486e-05,False
262.3294740496058,-0.000307619571685791,9.586250234860927e-05,False
262.3499068663659,-0.00034558773040771484,9.585673251422122e-05,False
262.4112053152421,-0.00029659271240234375,9.587289241608232e-05,False
262.4316381312965,-0.00039273500442504883,9.586675878381357e-05,False
262.4725038622564,-0.00040161609649658203,9.586654050508514e-05,False
262.4929365773787,-0.0004767179489135742,9.587244858266786e-05,False
262.5133693922762,-0.00045418739318847656,9.586499072611332e-05,False
262.53380210717296,-0.0003458261489868164,9.587746899342164e-05,False
262.5542350215983,-0.0003458261489868164,9.586844680598006e-05,False
262.57466783603013,-0.00038319826126098633,9.586936357663944e-05,False
262.59510054999555,-0.0005223751068115234,9.587008389644325e-05,False
262.6155334639552,-0.00044268369674682617,9.586100350134075e-05,False
262.63596627745574,-0.00030308961868286133,9.58724704105407e-05,False
262.65639909095626,-0.00038802623748779297,9.586208034306765e-05,False
262.6768318039831,-0.00048166513442993164,9.587245585862547e-05,False
262.6972647170187,-0.0005238056182861328,9.58464079303667e-05,False
262.7176975298207,-0.0003781914710998535,9.587530803401023e-05,False
262.73813024214905,-0.0003434419631958008,9.587424574419856e-05,False
262.7585631544862,-0.00016957521438598633,9.587268868926913e-05,False
262.7994286784524,-0.00038373470306396484,9.58709861151874e-05,False
262.819861590091,-0.0002446770668029785,9.586069063516334e-05,False
262.84029440149607,-0.00036209821701049805,9.587495878804475e-05,False
262.86072711266024,-0.00028014183044433594,9.587286331225187e-05,False
262.8811599235996,-0.00033968687057495117,9.587199747329578e-05,False
262.90159283430694,-0.00045734643936157227,9.586376836523414e-05,False
262.9220255447726,-0.00042307376861572266,9.586613305145875e-05,False
262.9424583550135,-0.00028949975967407227,9.58642631303519e-05,False
262.96289126525517,-0.0002135634422302246,9.589029650669545e-05,False
262.9833240750231,-0.00034999847412109375,9.588860848452896e-05,False
263.02418959410716,-0.0004852414131164551,9.586620581103489e-05,False
263.0446225031774,-0.00042194128036499023,9.587941167410463e-05,False
263.06505521225336,-0.0002917647361755371,9.587850945536047e-05,False
263.08548802086443,-0.00029736757278442383,9.58848831942305e-05,False
263.105920929469,-0.00026351213455200195,9.589326509740204e-05,False
263.12635363761365,-0.0003192424774169922,9.588063403498381e-05,False
263.16721935366513,-0.00024086236953735352,9.588457032805309e-05,False
263.1876520613441,-0.0003807544708251953,9.589258843334392e-05,False
263.2080848685582,-0.0004165768623352051,9.588334069121629e-05,False
263.22851767576503,-0.00020998716354370117,9.58969903877005e-05,False
263.2489504827463,-0.0003204345703125,9.589266846887767e-05,False
263.2693832894947,-0.00035750865936279297,9.589728142600507e-05,False
263.3102490022866,-0.00018310546875,9.590511763235554e-05,False
263.3306817085686,-0.00016796588897705078,9.590820991434157e-05,False
263.3511145143784,-0.00011283159255981445,9.590828994987532e-05,False
263.37154721996194,-0.0003298521041870117,9.590491390554234e-05,False
263.4124129306583,-0.00034183263778686523,9.589265391696244e-05,False
263.4328457355441,-0.0002289414405822754,9.589680848876014e-05,False
263.4532785404299,-0.00021409988403320312,9.590917034074664e-05,False
263.47371134484274,-0.0002028942108154297,9.591228445060551e-05,False
263.51457695321733,-0.0004031658172607422,9.58955060923472e-05,False
263.5350097571645,-0.0001493692398071289,9.590801346348599e-05,False
263.55544256088615,-0.00030744075775146484,9.590310219209641e-05,False
263.5758752643742,-0.00041681528091430664,9.590011177351698e-05,False
263.59630816762365,-0.0001983642578125,9.59011958912015e-05,False
263.6167409706468,-0.00026404857635498047,9.590116678737104e-05,False
263.63717367343634,-0.00024169683456420898,9.589964611222968e-05,False
263.6576065759873,-0.00018411874771118164,9.590468107489869e-05,False
263.67803937831195,-0.00043386220932006836,9.590308764018118e-05,False
263.698472080403,-0.00037848949432373047,9.589902037987486e-05,False
263.7189048822547,-0.00013315677642822266,9.592178685124964e-05,False
263.7393376841137,-0.0002752542495727539,9.59147946559824e-05,False
263.75977048550703,-0.0002773404121398926,9.589651017449796e-05,False
263.78020328666025,-0.0001989603042602539,9.591263369657099e-05,False
263.8006361878215,-5.650520324707031e-05,9.591803245712072e-05,False
263.8210688887484,-0.00014925003051757812,9.592529386281967e-05,False
263.84150168920314,-0.00016689300537109375,9.591121488483623e-05,False
263.8619343896644,-0.00013178586959838867,9.591627167537808e-05,False
263.8823672898943,5.1856040954589844e-05,9.592159040039405e-05,False
263.90280008965055,-0.00015628337860107422,9.592151764081791e-05,False
263.9232327894133,-0.0001526474952697754,9.59120734478347e-05,False
263.94366568894475,-0.0002841949462890625,9.591400157660246e-05,False
263.9640984882353,-8.153915405273438e-05,9.592018614057451e-05,False
263.9845311872996,-9.763240814208984e-05,9.593353024683893e-05,False
264.00496408636536,-0.0001049041748046875,9.593097638571635e-05,False
264.02539688495744,3.4928321838378906e-05,9.593291906639934e-05,False
264.045829683324,3.5762786865234375e-07,9.594085713615641e-05,False
264.0662623814569,-0.00020694732666015625,9.593125287210569e-05,False
264.0866952795841,-0.00012058019638061523,9.593253344064578e-05,False
264.1071280772521,-0.0001195669174194336,9.593332652002573e-05,False
264.1275607749194,-7.855892181396484e-05,9.593097638571635e-05,False
264.16842646931764,-0.00022548437118530273,9.593288268661126e-05,False
264.1888591662864,-0.00011539459228515625,9.593421418685466e-05,False
264.20929196302313,-0.00011283159255981445,9.593801951268688e-05,False
264.2297248595205,-0.0002301335334777832,9.591509297024459e-05,False
264.25015715578775,-9.196996688842773e-05,9.592358401278034e-05,False
264.27058975182445,-0.00022804737091064453,9.591726120561361e-05,False
264.2910226476306,4.482269287109375e-05,9.593697905074805e-05,False
264.3114554431959,-3.0219554901123047e-05,9.594163566362113e-05,False
264.33188813853485,2.586841583251953e-05,9.593488357495517e-05,False
264.35232103387534,-1.9073486328125e-06,9.593374852556735e-05,False
264.37275382874213,-6.765127182006836e-05,9.593994764145464e-05,False
264.39318652361544,5.4717063903808594e-05,9.594971197657287e-05,False
264.41361931802385,-1.5974044799804688e-05,9.594503353582695e-05,False
264.43405221242574,0.00013434886932373047,9.595570008968934e-05,False
264.47491770031047,7.82012939453125e-05,9.595267329132184e-05,False
264.49535059401387,0.00011920928955078125,9.595441952114925e-05,False
264.5157832874902,-8.791685104370117e-05,9.594699804438278e-05,False
264.53621608073445,5.91278076171875e-05,9.594948642188683e-05,False
264.5566488737386,0.00021278858184814453,9.596494055585936e-05,False
264.5770816665172,0.00012803077697753906,9.59457756835036e-05,False
264.5975144592958,0.0001537799835205078,9.59273093030788e-05,False
264.61794725160144,0.00018286705017089844,9.595703886589035e-05,False
264.6383801436823,5.91278076171875e-05,9.59292083280161e-05,False
264.65881283576164,0.00027823448181152344,9.594135190127417e-05,False
264.6792456273688,0.00018668174743652344,9.594006405677646e-05,False
264.699678518984,0.00022125244140625,9.593273716745898e-05,False
264.72011121036485,0.00018167495727539062,9.593363211024553e-05,False
264.7405440012735,0.0002046823501586914,9.594303264748305e-05,False
264.76097679218947,0.00031507015228271484,9.594661969458684e-05,False
264.7814095828726,0.00013816356658935547,9.593672439223155e-05,False
264.82227516353305,0.0002726316452026367,9.594774019205943e-05,False
264.8427079537505,0.00018274784088134766,9.5952651463449e-05,False
264.883573533014,0.0003205537796020508,9.59373646765016e-05,False
264.9040062225322,0.0002620220184326172,9.595554729457945e-05,False
264.924439111579,7.164478302001953e-05,9.59443423198536e-05,False
264.9448719006323,0.00029599666595458984,9.595200390322134e-05,False
264.965304589452,0.0001531839370727539,9.595017763786018e-05,False
264.9857374778003,0.0002987384796142578,9.596146264811978e-05,False
265.0061702661551,0.00021767616271972656,9.5961062470451e-05,False
265.0470357421582,0.00019669532775878906,9.595566370990127e-05,False
265.06746862981527,0.00023889541625976562,9.596341260476038e-05,False
265.0879013174708,0.00030612945556640625,9.595826850272715e-05,False
265.1083341046615,0.00021517276763916016,9.596053132554516e-05,False
265.1287669916128,0.0002396106719970703,9.596146264811978e-05,False
265.1491997785706,0.00024235248565673828,9.596729069016874e-05,False
265.16963246505475,0.00023651123046875,9.596180461812764e-05,False
265.21049803780625,0.0001430511474609375,9.596082963980734e-05,False
265.2309308235999,0.00022542476654052734,9.597141615813598e-05,False
265.2513636093863,0.00017595291137695312,9.596568997949362e-05,False
265.27179639494716,2.4557113647460938e-05,9.595991286914796e-05,False
265.2922291805007,8.285045623779297e-05,9.596274321665987e-05,False
265.3126619655959,0.00028705596923828125,9.596550080459565e-05,False
265.33309475045826,0.00021016597747802734,9.596292511560023e-05,False
265.3535275350878,0.0002110004425048828,9.596934978617355e-05,False
265.37396031971,-2.7418136596679688e-06,9.596254676580429e-05,False
265.3943930038731,0.00023496150970458984,9.596522431820631e-05,False
265.41482588803046,0.00022423267364501953,9.59674216574058e-05,False
265.4352586719615,0.0002536773681640625,9.596427844371647e-05,False
265.4556913556589,8.237361907958984e-05,9.595989104127511e-05,False
265.47612423912506,0.0002993345260620117,9.595247684046626e-05,False
265.4965570223503,8.666515350341797e-05,9.595843584975228e-05,False
265.51698970534926,0.0002868175506591797,9.597228199709207e-05,False
265.5374225881096,0.0002644062042236328,9.597534517524764e-05,False
265.55785537064367,0.0002511739730834961,9.597088501323014e-05,False
265.57828805317695,-3.3974647521972656e-06,9.596205927664414e-05,False
265.59872083524533,0.0003019571304321289,9.597095049684867e-05,False
265.6191537173072,0.000217437744140625,9.597149619366974e-05,False
265.6395864989099,0.00020205974578857422,9.596845484338701e-05,False
265.6600191805119,0.0002669095993041992,9.597721509635448e-05,False
265.68045206187526,0.00018978118896484375,9.59750686888583e-05,False
265.7213175239158,0.00011467933654785156,9.597231110092252e-05,False
265.7417503045799,0.00022220611572265625,9.597355528967455e-05,False
265.76218318525207,0.00013530254364013672,9.597442840458825e-05,False
265.8030486456555,-9.554624557495117e-05,9.59729150054045e-05,False
265.84391420513566,-0.00011873245239257812,9.596852032700554e-05,False
265.86434698463563,-6.526708602905273e-05,9.598093311069533e-05,False
265.88477976391005,7.486343383789062e-05,9.598337055649608e-05,False
265.9052125427188,-3.540515899658203e-05,9.600582416169345e-05,False
265.9256453217531,0.0002040863037109375,9.599976328900084e-05,False
265.9665109786729,-2.568960189819336e-05,9.600252815289423e-05,False
265.98694365700794,9.930133819580078e-05,9.600848716218024e-05,False
266.0073764348854,0.00010335445404052734,9.601025521988049e-05,False
266.0482419901673,-4.392862319946289e-05,9.600126941222697e-05,False
266.06867476757907,0.0002124309539794922,9.60165198193863e-05,False
266.08910744475725,0.0001131296157836914,9.601641068002209e-05,False
266.10954032169684,9.834766387939453e-05,9.6014620794449e-05,False
266.1299730984101,-3.415346145629883e-05,9.600644261809066e-05,False
266.1504058751234,0.00010657310485839844,9.601116471458226e-05,False
266.17083865136374,0.000164031982421875,9.602159116184339e-05,False
266.1912714273785,0.00015234947204589844,9.601932106306776e-05,False
266.2117042033933,0.00018858909606933594,9.601493366062641e-05,False
266.23213687916723,0.0002568960189819336,9.601704368833452e-05,False
266.2525697544843,0.00020802021026611328,9.601804049452767e-05,False
266.2730024297998,0.0001575946807861328,9.601774218026549e-05,False
266.293435204876,0.00026547908782958984,9.602319187251851e-05,False
266.3138680797274,0.00017082691192626953,9.601664351066574e-05,False
266.33430075457727,8.940696716308594e-05,9.602506906958297e-05,False
266.35473352895497,-4.8100948333740234e-05,9.60146717261523e-05,False
266.37516630333994,0.00013816356658935547,9.601464262232184e-05,False
266.39559907725925,0.0001417398452758789,9.602049976820126e-05,False
266.4160318511713,0.00020039081573486328,9.602078353054821e-05,False
266.43646462485776,0.0002193450927734375,9.601921919966117e-05,False
266.4568973980786,4.4465065002441406e-05,9.601275814929977e-05,False
266.5181958172616,5.3048133850097656e-05,9.601894271327183e-05,False
266.53862848978315,0.00010311603546142578,9.601245255907997e-05,False
266.5590612623055,8.368492126464844e-05,9.602599311619997e-05,False
266.5794939343614,0.00021207332611083984,9.602668433217332e-05,False
266.59992680641153,9.202957153320312e-05,9.602244972484186e-05,False
266.62035957823537,1.537799835205078e-05,9.601623605703935e-05,False
266.6407922498256,7.784366607666016e-05,9.60240577114746e-05,False
266.66122512117727,0.00023889541625976562,9.602629870641977e-05,False
266.6816578923026,0.00018775463104248047,9.602990030543879e-05,False
266.7020906631951,0.00026607513427734375,9.603454236639664e-05,False
266.7225233340796,0.00017893314361572266,9.602732461644337e-05,False
266.7429562045072,0.00021708011627197266,9.60291363298893e-05,False
266.76338897493406,0.00018703937530517578,9.601999045116827e-05,False
266.78382164512004,0.0001119375228881836,9.602665522834286e-05,False
266.80425451484916,0.00017309188842773438,9.602075442671776e-05,False
266.8246872845775,0.00021982192993164062,9.602477075532079e-05,False
266.84511995429784,0.00016021728515625,9.602609497960657e-05,False
266.86555272356054,0.00017833709716796875,9.602600039215758e-05,False
266.88598559259117,8.237361907958984e-05,9.602584759704769e-05,False
266.906418261613,0.00012195110321044922,9.603309445083141e-05,False
266.9268510301772,5.054473876953125e-05,9.603040962247178e-05,False
266.94728389874217,0.0002224445343017578,9.603581565897912e-05,False
266.96771666706627,1.1801719665527344e-05,9.602875070413575e-05,False
266.98814933516405,0.00020039081573486328,9.603424405213445e-05,False
267.0085822030305,0.00029540061950683594,9.604064689483494e-05,False
267.02901497065614,9.894371032714844e-05,9.601694910088554e-05,False
267.0494476380554,0.00022280216217041016,9.602627687854692e-05,False
267.0698804054555,5.221366882324219e-05,9.60286270128563e-05,False
267.0903132726162,0.00019347667694091797,9.603189391782507e-05,False
267.110745939317,-9.566545486450195e-05,9.602688805898651e-05,False
267.13117870601855,0.00014674663543701172,9.603218495612964e-05,False
267.15161157248076,8.33272933959961e-05,9.603145736036822e-05,False
267.1720442387159,1.1801719665527344e-05,9.603289799997583e-05,False
267.19247700471897,1.9311904907226562e-05,9.603143553249538e-05,False
267.21290977071476,0.00013077259063720703,9.603593935025856e-05,False
267.23334253625217,8.285045623779297e-05,9.603497164789587e-05,False
267.2537753017896,0.000156402587890625,9.603655053069815e-05,False
267.2742080670869,-2.1755695343017578e-05,9.602640056982636e-05,False
267.2946408319258,-0.00011748075485229492,9.602569480193779e-05,False
267.3150735967647,-0.00023180246353149414,9.60228280746378e-05,False
267.33550636159634,0.00023353099822998047,9.604286606190726e-05,False
267.3559391259696,-1.4841556549072266e-05,9.602837963029742e-05,False
267.37637189011,7.605552673339844e-05,9.604013757780194e-05,False
267.39680465424317,-7.325410842895508e-05,9.602952195564285e-05,False
267.56026665920217,-5.841255187988281e-05,9.603673970559612e-05,False
267.5806995212406,-3.3855438232421875e-05,9.602512000128627e-05,False
267.6011321832848,-0.0001373291015625,9.603220678400248e-05,False
267.6215649450969,-0.00012189149856567383,9.60266261245124e-05,False
267.6419978066697,-0.00034433603286743164,9.602364298189059e-05,False
267.6624304682482,-0.00014728307723999023,9.602307545719668e-05,False
267.6828632293618,-7.265806198120117e-05,9.602979844203219e-05,False
267.7032959904682,-4.756450653076172e-05,9.602865611668676e-05,False
267.72372875111614,2.384185791015625e-07,9.602694626664743e-05,False
267.7441615117641,-3.0934810638427734e-05,9.602952923160046e-05,False
267.76459427217196,-0.00015103816986083984,9.601892088539898e-05,False
267.78502703235426,-0.00017279386520385742,9.602640056982636e-05,False
267.80545979230374,2.6226043701171875e-05,9.60183679126203e-05,False
267.82589255224593,-7.575750350952148e-05,9.602167847333476e-05,False
267.8463254117305,-7.784366607666016e-05,9.602545469533652e-05,False
267.86675807121355,-9.85860824584961e-05,9.602552745491266e-05,False
267.88719083045726,-4.458427429199219e-05,9.601561032468453e-05,False
267.90762348947464,-8.434057235717773e-05,9.602712816558778e-05,False
267.9280563482607,-4.750490188598633e-05,9.602501813787967e-05,False
267.94848910680594,-0.00012248754501342773,9.60235483944416e-05,False
267.96892176512483,-0.00015163421630859375,9.602973295841366e-05,False
267.98935462344525,-7.605552673339844e-05,9.604533988749608e-05,False
268.00978738129197,-0.00013250112533569336,9.603187208995223e-05,False
268.03022013914597,-0.00016057491302490234,9.60291363298893e-05,False
268.05065279676637,-0.00016540288925170898,9.603125363355502e-05,False
268.0710856541482,-3.516674041748047e-06,9.602621867088601e-05,False
268.0915184113037,-0.00019818544387817383,9.602942736819386e-05,False
268.11195106845844,-2.1457672119140625e-06,9.602915815776214e-05,False
268.13238392514177,-2.3245811462402344e-06,9.602294448995963e-05,False
268.17324933828786,-0.0001589059829711914,9.602773207006976e-05,False
268.19368209451204,7.891654968261719e-05,9.603562648408115e-05,False
268.2141149504969,4.2438507080078125e-05,9.603867511032149e-05,False
268.23454760625464,-0.000171661376953125,9.603406942915171e-05,False
268.2754132172995,-0.00019502639770507812,9.603892976883799e-05,False
268.2958458725916,8.940696716308594e-06,9.603048965800554e-05,False
268.3162786274188,-3.3736228942871094e-05,9.604631486581638e-05,False
268.3367114822395,-0.0001074075698852539,9.603476064512506e-05,False
268.35714423683385,-0.00027126073837280273,9.602763020666316e-05,False
268.3775768914202,-0.00011771917343139648,9.604778460925445e-05,False
268.3980096455489,-0.0003616213798522949,9.602848149370402e-05,False
268.4184423996776,-7.051229476928711e-05,9.604005754226819e-05,False
268.43887515357346,-0.00015616416931152344,9.603571379557252e-05,False
268.4593079069964,-0.0003439188003540039,9.60391407716088e-05,False
268.4797406604266,-0.0003286004066467285,9.60370889515616e-05,False
268.50017341384955,-1.615285873413086e-05,9.604871593182907e-05,False
268.52060606681334,-0.00013148784637451172,9.603438229532912e-05,False
268.5410388197779,-0.0001729726791381836,9.60429897531867e-05,False
268.56147167227755,-0.00023156404495239258,9.603967919247225e-05,False
268.58190442476916,-0.00030916929244995117,9.60303659667261e-05,False
268.60233707703446,-0.0002655982971191406,9.603645594324917e-05,False
268.6227699290612,-0.0001958012580871582,9.603289799997583e-05,False
268.6432026808616,-8.106231689453125e-05,9.604216029401869e-05,False
268.6636353326612,-0.00020587444305419922,9.604287333786488e-05,False
268.68406808399595,-0.00010007619857788086,9.604823571862653e-05,False
268.7249335864253,-0.00016731023788452148,9.604603110346943e-05,False
268.7453663372944,-0.000330507755279541,9.60147226578556e-05,False
268.76579918792413,-0.0004017353057861328,9.603965008864179e-05,False
268.7862318385596,-0.0003706812858581543,9.603993385098875e-05,False
268.8066645887302,-0.00029027462005615234,9.603464422980323e-05,False
268.82709743889427,-0.000457763671875,9.603236685507e-05,False
268.84753008883126,-0.00038182735443115234,9.601649071555585e-05,False
268.8679628385362,-0.00038301944732666016,9.602371574146673e-05,False
268.888395588001,-0.00031250715255737305,9.603006765246391e-05,False
268.908828437241,-0.0003159642219543457,9.603810758562759e-05,False
268.9292610864795,-0.0005227327346801758,9.603023499948904e-05,False
268.9701266840202,-0.00045925378799438477,9.601832425687462e-05,False
269.0109920810937,-0.00011420249938964844,9.602297359379008e-05,False
269.03142472916807,-0.00013399124145507812,9.604815568309277e-05,False
269.0518575770111,-0.0002651214599609375,9.602466889191419e-05,False
269.0722903248461,-0.00021344423294067383,9.60359611781314e-05,False
269.09272307245556,-0.00018769502639770508,9.603374201105908e-05,False
269.1131558198322,-0.00037485361099243164,9.602517093298957e-05,False
269.1335885669687,-0.0003237128257751465,9.604043589206412e-05,False
269.15402131387964,-2.4020671844482422e-05,9.605642117094249e-05,False
269.17445396078983,-0.0002662539482116699,9.604460501577705e-05,False
269.1948868072286,-0.0002716183662414551,9.604549268260598e-05,False
269.2153195536739,-0.00019085407257080078,9.603323269402608e-05,False
269.2357521998856,-0.00015920400619506836,9.603545913705602e-05,False
269.25618504585873,-0.0001798868179321289,9.603438229532912e-05,False
269.27661779183836,-0.0004786849021911621,9.603662329027429e-05,False
269.2970504373516,-0.00039952993392944336,9.602987847756594e-05,False
269.31748328285903,-0.0002219676971435547,9.603897342458367e-05,False
269.33791602814017,-0.00042134523391723633,9.603075886843726e-05,False
269.3583487731885,-0.00031054019927978516,9.603406942915171e-05,False
269.3787814179959,-0.00040227174758911133,9.604056685930118e-05,False
269.39921426257933,-0.0004940629005432129,9.604389924788848e-05,False
269.419647007162,-0.000296175479888916,9.605201194062829e-05,False
269.44007965127093,-0.0006167888641357422,9.60385732469149e-05,False
269.4605124953887,-0.0005377531051635742,9.602707723388448e-05,False
269.4809451392721,-0.0005053877830505371,9.604599472368136e-05,False
269.50137788291613,-0.0002945065498352051,9.604823571862653e-05,False
269.52181062656746,-0.0004905462265014648,9.604496153770015e-05,False
269.5626761129315,-0.0004620552062988281,9.60466786636971e-05,False
269.58310885588435,-0.0002091526985168457,9.603404032532126e-05,False
269.60354159860435,-0.00034052133560180664,9.60451943683438e-05,False
269.62397434108425,-0.00036209821701049805,9.603983198758215e-05,False
269.6444070835714,-0.00029718875885009766,9.605071682017297e-05,False
269.6648397255922,-0.0002550482749938965,9.606226376490667e-05,False
269.68527256760717,-0.0004794001579284668,9.604223305359483e-05,False
269.70570530939585,-0.00035828351974487305,9.605201194062829e-05,False
269.72613795095094,-0.0003826022148132324,9.604650404071435e-05,False
269.7465707925003,-0.00048035383224487305,9.604707884136587e-05,False
269.76700353359047,-0.0004089474678039551,9.604728984413669e-05,False
269.7874361746799,-0.0004590153694152832,9.605004743207246e-05,False
269.80786901553074,-0.0002995133399963379,9.604744263924658e-05,False
269.82830175615527,-0.00025385618209838867,9.605877858120948e-05,False
269.8487343965462,-0.0005578994750976562,9.606417006580159e-05,False
269.8691671366978,-0.00037866830825805664,9.605903323972598e-05,False
269.91003271655063,-0.0004938840866088867,9.605700324755162e-05,False
269.95089819592977,-0.0003331303596496582,9.60546822170727e-05,False
269.9713309351573,-0.0002856254577636719,9.606439562048763e-05,False
269.991763574144,-0.0002980828285217285,9.606117237126455e-05,False
270.0121963131387,-0.00029903650283813477,9.605610830476508e-05,False
270.03262915190135,-0.0002085566520690918,9.607362153474241e-05,False
270.05306179042236,-0.00021320581436157227,9.605128434486687e-05,False
270.0734945287186,-0.0003685951232910156,9.606881212675944e-05,False
270.09392736678274,-0.00042301416397094727,9.603932267054915e-05,False
