,time,yerr,mask,method marginalized,local,polyAM,GP,CoFiAM
0,2459773.4228578624,0.0018073298024122875,False,-0.0008772159322578132,-0.0012810085971248775,-0.00031739546139541996,-0.0008200687485414582,-0.0009343631159741683
1,2459773.4298024187,0.0018047026630740699,False,0.00016533079987346433,-0.00022887648207259303,0.0007279842282912341,0.00021293496712204707,0.00011772663262488159
2,2459773.436746975,0.0018019718651980223,False,-0.00112479143760702,-0.001508007321367466,-0.0005603668553062491,-0.0010869675996499906,-0.0011626152755640495
3,2459773.443691532,0.0017994789197743788,False,-3.113527428838525e-05,-0.0004042783763328339,0.0005366434819915611,-3.1096827172172326e-06,-5.916086585955327e-05
4,2459773.450636088,0.0017970521455116005,False,0.0011343623237957123,0.0007716245536597555,0.001705758592170925,0.0011524835684779688,0.0011162410791134558
5,2459773.457580644,0.0017947139389052926,False,0.001288822879927265,0.0009367092073053751,0.0018634598823081827,0.001296946336457383,0.001280699423397147
6,2459773.4645252004,0.0017927922796578206,False,2.5812018160875638e-05,-0.00031464820516791114,0.0006030578134008646,2.3890160370187985e-05,2.773387595156329e-05
7,2459773.471469757,0.0017927234988228485,False,0.0016103092573314104,0.0012806009737496016,0.002191992378045571,0.0015982914635281897,0.001622327051134631
8,2459773.4784143134,0.0017924663881547893,False,-0.0016832027757163748,-0.0020003863977970937,-0.001099734944519981,-0.0017052820053174989,-0.0016611235461152507
9,2459773.4853588697,0.0017923691940230427,False,-0.0004028815051325685,-0.0007089391865955363,0.0001852335426018037,-0.0004351509372355622,-0.0003706120730295748
10,2459773.492303426,0.0017921752402482922,False,-0.0014470697111442776,-0.0017410881728786576,-0.0008554752797161891,-0.001489503444246032,-0.0014046359780425233
11,2459773.499247982,0.0017920452742437873,False,-0.00020951864078394555,-0.0004919729585947108,0.0003871023215520353,-0.0002622544041582797,-0.0001567828774096114
12,2459773.5061925384,0.0017918176311802543,False,-0.001360675873087469,-0.0016307098620154115,-0.0007602731324359846,-0.0014236099936983937,-0.0012977417524765444
13,2459773.513137095,0.0017917255929770818,False,0.0019453038372192477,0.001686672441841619,0.002552339102417367,0.0018718696270161317,0.0020187380474223637
14,2459773.5200816514,0.0017913635833797564,False,-0.0026761967182820645,-0.0029213787765403065,-0.002067202463856943,-0.002759506888473595,-0.002592886548090534
15,2459773.527026208,0.0017913157988854124,False,0.0026282108523929537,0.0023941623201706452,0.0032453443318156694,0.0025342416883169516,0.002722180016468956
16,2459773.533970764,0.0017909800888716554,False,4.184947375668324e-05,-0.00017898456297116283,0.0006623645034296022,-6.198116796640729e-05,0.00014568011547977378
17,2459773.54091532,0.0017907003025507146,False,-0.0007606081286651856,-0.0009687164486632538,-0.00013555454949409906,-0.0008743438258437264,-0.0006468724314866448
18,2459773.5478598764,0.00179049906432833,False,0.0014111030273467051,0.00121516862520199,0.002042612807211963,0.001287237298618571,0.0015349687560748393
19,2459773.5548044327,0.0017902187081022991,False,0.001206719984480853,0.0010233602128240094,0.0018432278574815886,0.0010731486622639341,0.0013402913066977717
20,2459773.561748989,0.0017899068969828742,False,0.0008397059628412196,0.0006690810562060001,0.0014811237186680426,0.0006966209903465082,0.000982790935335931
21,2459773.568693545,0.0017894711836084149,False,-0.0036250798494096292,-0.003782436108651588,-0.002981388176021227,-0.0037768770075874425,-0.003473282691231816
22,2459773.575638101,0.0017908789580212854,False,0.001650718446150501,0.0014970651199663898,0.0022948172740540063,0.0014807238567859926,0.001804371772334612
