time,flux,flux_err,mask
2459775.8073968,0.0012552915951604682,0.004522869694374387,False
2459775.808346487,0.001754667114698183,0.004522869694374387,False
2459775.80929404,0.0036133424821860327,0.004522869694374387,False
2459775.810238483,0.0011752211885653896,0.004522869694374387,False
2459775.811184435,0.005680266443712778,0.004522869694374387,False
2459775.812129832,-0.006357325529800062,0.004522869694374387,False
2459775.813075043,0.002567572118622019,0.004522869694374387,False
2459775.814022636,0.004392652983613132,0.004522869694374387,False
2459775.814968606,-0.0010970387514503965,0.004522869694374387,False
2459775.815913475,-0.0013176060462776196,0.004522869694374387,False
2459775.816860726,-0.0020857893209342837,0.004522869694374387,False
2459775.817806762,0.0016601662698270125,0.004522869694374387,False
2459775.81875185,-0.004325615494444546,0.004522869694374387,False
2459775.819696727,0.0032738477900000618,0.004522869694374387,False
2459775.820643121,0.00046655449740229393,0.004522869694374387,False
2459775.821589075,-0.002902617735573765,0.004522869694374387,False
2459775.822533849,0.0004548114875635445,0.004522869694374387,False
2459775.823480867,0.0011212528672563948,0.004522869694374387,False
2459775.824425939,0.0011054217025983082,0.004522869694374387,False
2459775.825371697,-0.0015090444309295847,0.004522869694374387,False
2459775.826319744,0.0032969106030293904,0.004522869694374387,False
2459775.827266808,0.004301022251554265,0.004522869694374387,False
2459775.828212661,0.0005978658051346564,0.004522869694374387,False
2459775.829157248,0.00289565238532985,0.004522869694374387,False
2459775.830102954,0.00512555001988102,0.004522869694374387,False
2459775.831048256,-0.0029405733395706513,0.004522869694374387,False
2459775.831994291,-0.0019779649102897867,0.004522869694374387,False
2459775.832939768,0.0026019298773665156,0.004522869694374387,False
2459775.833886068,-0.0015603865746300905,0.004522869694374387,False
2459775.834832093,0.0013325323077737483,0.004522869694374387,False
2459775.835777884,0.00012614534720900572,0.004522869694374387,False
2459775.836723073,-7.168025459125538e-05,0.004522869694374387,False
2459775.837667977,0.0006214488842011257,0.004522869694374387,False
2459775.838613894,0.0017223262850725174,0.004522869694374387,False
2459775.839561137,0.003978014778199368,0.004522869694374387,False
2459775.840505396,0.0007011661170626127,0.004522869694374387,False
2459775.8414514,0.00570297322102542,0.004522869694374387,False
2459775.842397133,0.0002911678793748873,0.004522869694374387,False
2459775.84334342,-0.0011092609088735328,0.004522869694374387,False
2459775.844289466,-0.003826389254011242,0.004522869694374387,False
