bjd_tdb,flux,flux_err,airmass
2459775.991262231,1.0020213590732823,0.004737733184619861,1.42572360403095
2459775.993067793,0.996359925403396,0.004737733184619861,1.43808994949698
2459775.994873366,0.9982381511101852,0.004737733184619861,1.45074061204661
2459775.996678928,1.0031926509924123,0.004737733184619861,1.46370767983719
2459775.998484501,0.9990780403655978,0.004737733184619861,1.47699584485869
2459776.000301644,1.0042772853892181,0.004737733184619861,1.49065083549173
2459776.002095636,0.9970699245167803,0.004737733184619861,1.504623318101
2459776.003901209,1.0010237956334709,0.004737733184619861,1.51890911248468
2459776.005718351,0.995026542546173,0.004737733184619861,1.53357477530569
2459776.007547064,1.0002821738499499,0.004737733184619861,1.54862562228891
2459776.011158199,0.9912942918604705,0.004737733184619861,1.57981860412858
2459776.012963772,0.996505227874817,0.004737733184619861,1.59604224815104
