bjd_tdb,flux,flux_err,airmass
2459775.898121762,1.0072338895342297,0.00452238479367896,1.09652277767353
2459775.899064536,1.0059284210713575,0.00452238479367896,1.09878858018763
2459775.90000788,1.0070058503498092,0.00452238479367896,1.10108725658523
2459775.900951391,0.9971693250465545,0.00452238479367896,1.10341968818398
2459775.901895168,0.9994135220539551,0.00452238479367896,1.10579285254522
2459775.902838259,1.003162540736326,0.00452238479367896,1.10819498883831
2459775.903781941,1.0011700235820125,0.00452238479367896,1.1106312729134
2459775.904725341,0.9994168317809137,0.00452238479367896,1.1131023815604
2459775.905669561,0.9918303715043408,0.00452238479367896,1.11561595066175
2459775.906613059,0.9936421618568373,0.00452238479367896,1.11816013960422
2459775.90755623,0.997710784184235,0.00452238479367896,1.12073897287558
2459775.908499683,0.9979005357077291,0.00452238479367896,1.12335751505902
2459775.909443242,0.9989901084262038,0.00452238479367896,1.12601311525177
2459775.910387718,0.9944681462922533,0.00452238479367896,1.12870927835288
2459775.911333636,0.9902385039685371,0.00452238479367896,1.13144325426789
2459775.912276977,0.9908572948935697,0.00452238479367896,1.13421237297856
2459775.913220878,0.9927069916504462,0.00452238479367896,1.13701841071227
2459775.914165392,0.9979266756871007,0.00452238479367896,1.13986409530986
2459775.915109168,0.9946660489353155,0.00452238479367896,1.14274782390041
2459775.916053032,0.9951733325299172,0.00452238479367896,1.14566801970141
2459775.916996268,0.9935765245906787,0.00452238479367896,1.14863162436233
2459775.917939806,0.9987882018580965,0.00452238479367896,1.15163489316902
2459775.918883288,0.991046576660029,0.00452238479367896,1.15467553642214
2459775.919826502,0.9970186708358297,0.00452238479367896,1.15775624773041
2459775.920770059,0.997872043617754,0.00452238479367896,1.16088262752143
2459775.921714169,0.999967908492786,0.00452238479367896,1.16405046232904
2459775.922657699,1.0066187732773213,0.00452238479367896,1.16726101097123
2459775.923601056,0.993079935521176,0.00452238479367896,1.17051425621478
2459775.924544331,1.0014397528613381,0.00452238479367896,1.17380544117369
2459775.9254887,0.9963259172566016,0.00452238479367896,1.17714899074564
2459775.926432885,0.9994231116478157,0.00452238479367896,1.18052972252329
2459775.927375892,0.99866634705646,0.00452238479367896,1.18395371340684
2459775.928319033,1.0011759595499607,0.00452238479367896,1.18742593432656
2459775.929262628,0.9997810475887262,0.00452238479367896,1.19094572829403
2459775.930206609,0.9933062735681497,0.00452238479367896,1.19451068996444
2459775.931151188,0.9902552077711202,0.00452238479367896,1.19812210127173
2459775.932094438,1.0013611282777348,0.00452238479367896,1.20178130532108
2459775.933039227,1.0037725142790555,0.00452238479367896,1.20549529126353
2459775.933985023,0.999781911746637,0.00452238479367896,1.20925537277708
2459775.934928925,0.9944487109093803,0.00452238479367896,1.21305433903521
2459775.935872461,0.9966773647177923,0.00452238479367896,1.21690657439825
2459775.936816769,1.0044639166874647,0.00452238479367896,1.22080874199135
2459775.937760165,0.9990153430227862,0.00452238479367896,1.22475596973476
2459775.938703096,1.0073639484420318,0.00452238479367896,1.22875435955596
2459775.939646582,0.9970456593262444,0.00452238479367896,1.23280926503
2459775.940590168,0.9945986520775788,0.00452238479367896,1.23691697634433
2459775.941533938,1.0064895065379054,0.00452238479367896,1.24107640158368
2459775.942477507,1.0007815711433559,0.00452238479367896,1.24528970612383
2459775.943420771,0.9988335264841849,0.00452238479367896,1.24955245395196
2459775.944364549,0.9973952583350634,0.00452238479367896,1.25387484297577
2459775.945308498,0.997843651705418,0.00452238479367896,1.2582531214139
2459775.94625174,1.0005580513575052,0.00452238479367896,1.2626806455777
2459775.947195304,0.9971398446677588,0.00452238479367896,1.26716660003788
2459775.948139338,1.0060879445194995,0.00452238479367896,1.27171456793677
2459775.949083798,1.0040265652926976,0.00452238479367896,1.27632800295571
2459775.950027516,0.9998927891519649,0.00452238479367896,1.28098859933592
2459775.950970645,1.0018222040711833,0.00452238479367896,1.28571524630725
2459775.951915049,0.9929104147851191,0.00452238479367896,1.29050083744406
2459775.952858983,1.005787719430056,0.00452238479367896,1.29535553836343
2459775.95380418,1.0044221651156464,0.00452238479367896,1.3002647362801
2459775.954748074,1.000007151465837,0.00452238479367896,1.30523854151459
2459775.955691398,1.0029682328737028,0.00452238479367896,1.31027655471022
2459775.956634961,0.9969911901721628,0.00452238479367896,1.3153726092116
2459775.957578944,1.0047568125591735,0.00452238479367896,1.32053950445891
2459775.958522095,0.9931514550175579,0.00452238479367896,1.32577305562391
2459775.959465322,0.9946971297270006,0.00452238479367896,1.33106821545304
2459775.960408794,0.997954002749786,0.00452238479367896,1.3364366020737
2459775.96135289,0.9953803031337279,0.00452238479367896,1.34187738149901
2459775.962296433,0.9935966792518692,0.00452238479367896,1.34737919861593
2459775.963239876,0.9983595450537925,0.00452238479367896,1.35296024740865
2459775.964183805,1.0007053865891482,0.00452238479367896,1.3586125728417
2459775.965127622,0.9969922574558371,0.00452238479367896,1.36433996446983
2459775.966071057,1.0007376035814977,0.00452238479367896,1.37014092714392
2459775.967014293,0.9922472171565003,0.00452238479367896,1.37600897414892
2459775.967957705,0.9971119810149606,0.00452238479367896,1.38195618254944
2459775.968901328,0.9969963565843627,0.00452238479367896,1.38799328533396
2459775.96984487,0.9938045027829852,0.00452238479367896,1.39409535543734
2459775.970789115,0.9936175105311603,0.00452238479367896,1.40028497822353
2459775.971733928,0.99178476465292,0.00452238479367896,1.40655868199656
2459775.972677479,0.9964893600677374,0.00452238479367896,1.41291196123293
2459775.973620497,1.0006807115987297,0.00452238479367896,1.41934113842455
2459775.974564283,1.0049198189835524,0.00452238479367896,1.42586209013818
2459775.975507948,0.9977923410834102,0.00452238479367896,1.43246877607569
2459775.976451419,1.003025837732059,0.00452238479367896,1.43916488635104
2459775.977395366,0.994911198700595,0.00452238479367896,1.44594754985426
2459775.978339444,1.003114243105035,0.00452238479367896,1.45282107377581
2459775.979283418,0.9908319127473272,0.00452238479367896,1.45978191581834
2459775.980226828,0.9960881958507918,0.00452238479367896,1.46684939355408
2459775.981170051,0.9979420481161008,0.00452238479367896,1.47399433958901
2459775.982113583,0.9940659112707546,0.00452238479367896,1.48124543371288
2459775.983057837,1.0004075197328413,0.00452238479367896,1.48859321710112
2459775.984002893,0.9904237108415043,0.00452238479367896,1.49604986061078
2459775.984946181,0.9969993337676782,0.00452238479367896,1.50358936165474
2459775.985890404,1.0023992481424338,0.00452238479367896,1.51123903228523
2459775.98683324,0.9970862828364204,0.00452238479367896,1.51899536597838
2459775.987777957,0.997223034100883,0.00452238479367896,1.52684173714442
2459775.988721747,0.9989682533305945,0.00452238479367896,1.53481197420556
2459775.989665501,1.0053544682412492,0.00452238479367896,1.54289188307884
2459775.990609006,0.9894107451996722,0.00452238479367896,1.55106970169693
2459775.991551982,1.0031636483820774,0.00452238479367896,1.55937369304209
2459775.992495432,0.9969917145804014,0.00452238479367896,1.56779294596513
2459775.993438327,0.9990770028610871,0.00452238479367896,1.57631758027219
2459775.994382366,0.9939490602229591,0.00452238479367896,1.58496089113937
2459775.995325464,0.9914847562562158,0.00452238479367896,1.59373423140391
