time [BJD],flux,flux_err
2459770.6450349092,-0.0011194944,0.0019973624
2459770.651979469,-0.0037525296,0.0019973624
2459770.658924029,-0.0039337873,0.0019973624
2459770.665868589,-0.0015781522,0.0019973624
2459770.672813149,-0.0040593743,0.0019973624
2459770.679757709,-0.0025162697,0.0019973624
2459770.686702269,-0.0007788539,0.0019973624
2459770.6936468286,-0.0009929538,0.0019973624
2459770.7005913886,-0.0009589195,0.0019973624
2459770.707535948,-0.004242778,0.0019973624
2459770.7144805077,-0.0029249191,0.0019973624
2459770.721425067,-0.0032334328,0.0019973624
2459770.7283696267,-0.0050848722,0.0019973624
2459770.735314186,-0.00094622374,0.0019973624
2459770.7422587457,-0.0039016008,0.0019973624
2459770.7492033048,-0.0041713715,0.0019973624
2459770.7561478643,-0.0028975606,0.0019973624
2459770.7630924233,0.0015838146,0.0019973624
2459770.770036983,-0.0045337677,0.0019973624
2459770.776981542,-0.004917383,0.0019973624
2459770.783926101,-0.0010138154,0.0019973624
2459770.79087066,-0.0015122294,0.0019973624
2459770.797815219,0.0019302368,0.0019973624
2459770.804759778,-0.0010982156,0.0019973624
2459770.811704337,-0.0014247894,0.0019973624
2459770.8186488957,-0.001842618,0.0019973624
2459770.8255934548,-0.0023921728,0.0019973624
2459770.8325380133,-0.002527535,0.0019973624
2459770.8394825724,-0.0034653544,0.0019973624
2459770.846427131,-0.0039153695,0.0019973624
2459770.85337169,-0.00029802322,0.0019973624
2459770.8603162486,-0.0011965036,0.0019973624
2459770.867260807,-0.0011281967,0.0019973624
2459770.874205366,-0.0023719668,0.0019973624
2459770.8811499244,-0.00084507465,0.0019973624
2459770.888094483,-0.0010385513,0.0019973624
2459770.8950390415,-0.0031355023,0.0019973624
2459770.9019836,-0.0019358397,0.0019973624
2459770.9089281587,-0.0008329153,0.0019973624
2459770.915872717,-0.003536284,0.0019973624
2459770.9228172754,-0.0015493035,0.0019973624
2459770.9297618335,0.0012967587,0.0019973624
2459770.936706392,-0.006516695,0.0019973624
2459770.94365095,-0.0025852323,0.0019973624
2459770.950595509,0.0013680458,0.0019973624
2459770.9575400674,-0.0024223328,0.0019973624
2459770.9644846255,-0.0019419193,0.0019973624
2459770.9714291836,-0.004247248,0.0019973624
2459770.9783737417,0.00018084049,0.0019973624
2459770.9853183003,0.00021529198,0.0019973624
2459770.9922628584,-0.0006017089,0.0019973624
2459770.9992074165,-0.0008363724,0.0019973624
2459771.0061519747,-0.0032087564,0.0019973624
2459771.013096533,-0.0026674867,0.0019973624
2459771.020041091,0.001023531,0.0019973624
2459771.0269856486,-2.0682812e-05,0.0019973624
2459771.0339302067,-0.0014060736,0.0019973624
2459771.040874765,-0.0018879175,0.0019973624
2459771.047819323,-0.0016198158,0.0019973624
2459771.054763881,-0.0040705204,0.0019973624
2459771.0617084387,-0.00020104647,0.0019973624
2459771.068652997,-0.00076699257,0.0019973624
2459771.0755975544,-0.0039258003,0.0019973624
2459771.0825421126,-0.0018506646,0.0019973624
2459771.0894866707,-0.0022806525,0.0019973624
2459771.0964312283,-0.0007607341,0.0019973624
2459771.103375786,0.0009816885,0.0019973624
2459771.110320344,-0.005533159,0.0019973624
2459771.1172649018,-0.001196742,0.0019973624
2459771.12420946,-0.0020386577,0.0019973624
2459771.1311540175,-0.005070746,0.0019973624
2459771.138098575,0.0054386854,0.0019973624
2459771.1450431333,-0.002354622,0.0019973624
2459771.151987691,-0.004653275,0.0019973624
2459771.1589322486,0.00030100346,0.0019973624
2459771.1658768062,-0.0015262961,0.0019973624
2459771.172821364,-0.0024570823,0.0019973624
2459771.1797659216,-0.0006238222,0.0019973624
2459771.1867104797,0.0006867647,0.0019973624
2459771.1936550373,-0.0060291886,0.0019973624
2459771.200599595,-0.0017325282,0.0019973624
2459771.2075441526,0.00093603134,0.0019973624
2459771.2144887103,0.0007530451,0.0019973624
2459771.221433268,-0.0031028986,0.0019973624
2459771.2283778256,-0.00061911345,0.0019973624
2459771.235322383,-0.00025457144,0.0019973624
2459771.242266941,-0.0038411021,0.0019973624
2459771.2492114985,-0.0011912584,0.0019973624
2459771.2561560557,-0.0011610985,0.0019973624
2459771.2631006134,-0.0030956864,0.0019973624
2459771.270045171,-0.0025219917,0.0019973624
2459771.2769897287,-0.0034219027,0.0019973624
2459771.2839342863,-0.0032331944,0.0019973624
2459771.290878844,-0.000300169,0.0019973624
2459771.297823401,-0.0030031204,0.0019973624
2459771.304767959,-0.0019803047,0.0019973624
2459771.3117125165,-0.0012593269,0.0019973624
2459771.318657074,-0.0021728277,0.0019973624
2459771.325601632,-0.0033854842,0.0019973624
2459771.3325461894,-0.0014012456,0.0019973624
2459771.3394907466,-0.00046145916,0.0019973624
2459771.3464353043,-0.0004323721,0.0019973624
2459771.353379862,-0.0024898052,0.0019973624
2459771.360324419,-0.00243932,0.0019973624
2459771.3672689768,-0.004886031,0.0019973624
2459771.374213534,-0.0020297766,0.0019973624
2459771.3811580916,-0.002887845,0.0019973624
2459771.3881026492,-0.0005967021,0.0019973624
2459771.3950472064,0.0018697977,0.0019973624
2459771.401991764,-0.0028238297,0.0019973624
2459771.4089363213,-0.00520885,0.0019973624
2459771.415880879,-0.0020098686,0.0019973624
2459771.422825436,-0.0063707232,0.0019973624
2459771.4297699938,-0.0045155287,0.0019973624
2459771.436714551,-0.0017771721,0.0019973624
2459771.4436591086,-0.00039339066,0.0019973624
2459771.450603666,-0.0022749305,0.0019973624
2459771.4575482234,-0.0018594861,0.0019973624
2459771.4644927806,-0.0014262795,0.0019973624
2459771.4714373383,9.703636e-05,0.0019973624
2459771.4783818955,-0.0041059256,0.0019973624
2459771.485326453,0.0011410713,0.0019973624
2459771.4922710103,-0.0040376186,0.0019973624
2459771.499215568,-0.0016200542,0.0019973624
2459771.506160125,-0.002392888,0.0019973624
2459771.5131046823,0.0012972355,0.0019973624
2459771.52004924,0.00042378902,0.0019973624
2459771.526993797,-0.0027416945,0.0019973624
2459771.533938355,-0.0033269525,0.0019973624
2459771.540882912,-0.0014801621,0.0019973624
2459771.547827469,0.0013718605,0.0019973624
2459771.554772027,-0.002727151,0.0019973624
2459771.561716584,-0.002031505,0.0019973624
2459771.568661141,-0.0015380383,0.0019973624
2459771.575605699,0.0009006262,0.0019973624
2459771.582550256,-0.00060105324,0.0019973624
2459771.5894948132,-0.00017768145,0.0019973624
2459771.596439371,-0.0031342506,0.0019973624
2459771.603383928,0.0028493404,0.0019973624
2459771.6103284853,-0.0035770535,0.0019973624
2459771.617273043,-0.0051932335,0.0019973624
2459771.6242176,-0.0029659867,0.0019973624
2459771.6311621573,-0.000597775,0.0019973624
2459771.6381067145,-0.0038404465,0.0019973624
2459771.645051272,-0.0032616854,0.0019973624
2459771.6519958293,-0.0035195947,0.0019973624
2459771.6589403865,-0.0031033754,0.0019973624
2459771.665884944,-0.0025197864,0.0019973624
2459771.6728295013,0.00032377243,0.0019973624
2459771.6797740585,-0.0025001764,0.0019973624
2459771.6867186157,7.915497e-05,0.0019973624
2459771.6936631734,-0.0039512515,0.0019973624
2459771.7006077305,0.00032567978,0.0019973624
2459771.7075522877,0.0017297268,0.0019973624
2459771.7144968454,-0.0024212599,0.0019973624
2459771.7214414026,-0.0016523004,0.0019973624
2459771.7283859598,-0.0018621683,0.0019973624
2459771.735330517,-0.002126217,0.0019973624
2459771.7422750746,-0.00265944,0.0019973624
2459771.749219632,-0.004116595,0.0019973624
2459771.756164189,-0.00024068356,0.0019973624
2459771.763108746,-0.003388524,0.0019973624
2459771.7700533033,0.00015497208,0.0019973624
2459771.776997861,0.0011156797,0.0019973624
2459771.783942418,-0.0012028813,0.0019973624
2459771.7908869754,-0.0041814446,0.0019973624
2459771.7978315325,-0.0023036003,0.0019973624
2459771.8047760897,-0.008088291,0.0019973624
2459771.8117206474,-0.0038247108,0.0019973624
2459771.8186652046,-0.0017552376,0.0019973624
2459771.8256097618,-0.0014836192,0.0019973624
2459771.832554319,-0.005209863,0.0019973624
2459771.839498876,-0.0052208304,0.0019973624
2459771.8464434333,-0.00061804056,0.0019973624
2459771.8533879905,-0.002415061,0.0019973624
2459771.860332548,-0.0013810396,0.0019973624
2459771.8672771053,-0.008421242,0.0019973624
2459771.8742216625,-0.004525602,0.0019973624
2459771.8811662197,0.0011115074,0.0019973624
2459771.888110777,-0.0028113127,0.0019973624
2459771.895055334,-0.0008326769,0.0019973624
2459771.9019998913,-0.0013664365,0.0019973624
2459771.908944449,-0.0014641285,0.0019973624
2459771.915889006,-0.0023516417,0.0019973624
2459771.9228335633,0.00059330463,0.0019973624
2459771.9297781205,-0.0010564923,0.0019973624
2459771.9367226777,-0.0023975968,0.0019973624
2459771.943667235,-0.0036960244,0.0019973624
2459771.950611792,-0.00459677,0.0019973624
2459771.957556349,-0.00024020672,0.0019973624
2459771.9645009064,0.00030446053,0.0019973624
2459771.9714454636,0.00036597252,0.0019973624
2459771.9783900212,-0.0016691685,0.0019973624
2459771.9853345784,-0.0007388592,0.0019973624
2459771.9922791356,0.0010737181,0.0019973624
2459771.999223693,0.0015501976,0.0019973624
2459772.00616825,-0.0015386343,0.0019973624
2459772.013112807,-0.003165543,0.0019973624
